Origin Image,Barcode,Herbarium of Origin,Associated duplicates in Virtual Herbarium,Indicated duplicates the voucher specimen,Rank:,Scientific Name,"Determination qualifier (cf., aff. ou !)",Family,Genus,Species,subsp./var./forma,Author of Taxon,Determiner,Determination Date ,Type,Collector,Other Collectors,Collection Number,From:,To:,Plant description,Country,State,City,Description of Location,Elevation Minimum,Elevation Maximum,Measurement unit,Latitude Minimum,Latitude Maximum,Longitude Minimum,Longitude Maximum,Comments,Updated by,Updated
ESA,ESA069625,ESA,,,Species,FABACEAE Chamaecrista desvauxii (Collad.) Killip.,,Fabaceae,Chamaecrista,desvauxii,,(Collad.) Killip.,No determiner,08/24/1999,no,"Beltrati, C.M.",,2,02/22/1983,,,Brasil,São Paulo,Corumbataí,,,,METRO,,,,,,,
ESA,ESA069632,ESA,,,Species,FABACEAE Senna occidentalis (L.) Link.,,Fabaceae,Senna,occidentalis,,(L.) Link.,No determiner,01/01/1999,no,"Scavone, O.",,,02/26/1954,,,Brasil,São Paulo,Jacareí,,,,METRO,,,,,,,
ESA,ESA069633,ESA,,,Species,FABACEAE Senna occidentalis (L.) Link.,,Fabaceae,Senna,occidentalis,,(L.) Link.,No determiner,01/01/1999,no,"Hoehne, W.",,,04/11/1949,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA069644,ESA,,,Species,FABACEAE Chamaecrista rotundifolia (Pers.) Greene,,Fabaceae,Chamaecrista,rotundifolia,,(Pers.) Greene,No determiner,08/24/1999,no,"Guimarães, M.M.",,,09/29/1982,,,Brasil,São Paulo,Botucatu,,,,METRO,,,,,,,
ESA,ESA069667,ESA,,,Species,FABACEAE chamaecrista campestris H.S. Irwin & Barneby,,Fabaceae,chamaecrista,campestris,,H.S. Irwin & Barneby,"Souza, A.O.",03/16/2017,no,"Nagaro, E.",,9,12/12/1979,,,Brasil,São Paulo,Botucatu,,,,METRO,,,,,,,
ESA,ESA069670,ESA,,,Species,FABACEAE Chamaecrista rotundifolia (Pers.) Greene,,Fabaceae,Chamaecrista,rotundifolia,,(Pers.) Greene,No determiner,08/27/1999,no,"Veiga, N.",,,11/19/1980,,,Brasil,São Paulo,Lageado,,,,METRO,,,,,,,
ESA,ESA069675,ESA,,,Species,FABACEAE Dalbergia frutescens (Vell.) Britton,,Fabaceae,Dalbergia,frutescens,,(Vell.) Britton,No determiner,04/18/2000,no,"Franco, G.A.D.C. et al.",,2915,04/18/2000,,,Brasil,São Paulo,Caraguatatuba,,,,METRO,,,,,,,
ESA,ESA069694,ESA,,,Species,FABACEAE Crotalaria usaramoensis Baker,,Fabaceae,Crotalaria,usaramoensis,,Baker,No determiner,12/29/1942,no,"Santoro, J.",,,05/15/1942,,,Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
ESA,ESA069769,ESA,,,Species,FABACEAE Chamaecrista flexuosa (L.) Greene,,Fabaceae,Chamaecrista,flexuosa,,(L.) Greene,No determiner,08/24/1999,no,"Bicudo, L.R.H. et al.",,876,04/01/1986,,,Brasil,São Paulo,Botucatu,,,,METRO,,,,,,,
ESA,ESA069773,ESA,,,Species,FABACEAE Chamaecrista flexuosa (L.) Greene,,Fabaceae,Chamaecrista,flexuosa,,(L.) Greene,No determiner,08/24/1999,no,"Bicudo, L.R.H. et al.",,455,02/04/1986,,,Brasil,São Paulo,Botucatu,,,,METRO,,,,,,,
ESA,ESA069782,ESA,,,Species,FABACEAE Chamaecrista nictitans (L.) Moench.,,Fabaceae,Chamaecrista,nictitans,,(L.) Moench.,No determiner,08/24/1999,no,"Campos, C.J.",,1,03/17/1982,,,Brasil,São Paulo,Botucatu,,,,METRO,,,,,,,
ESA,ESA069952,ESA,,,Species,FABACEAE Inga vera Willd.,,Fabaceae,Inga,vera,,Willd.,"Souza, V.C.",03/30/2012,no,"Zacarias, M.S.",,43,07/11/1996,,,Brasil,São Paulo,Iguape,,,,METRO,,,,,,,
ESA,ESA069953,ESA,,,Species,FABACEAE Inga vera Willd.,,Fabaceae,Inga,vera,,Willd.,"Souza, V.C.",03/30/2012,no,"Zacarias, M.S.",,,07/11/1996,,,Brasil,São Paulo,Iguape,,,,METRO,,,,,,,
ESA,ESA070076,ESA,,,Species,FABACEAE Enterolobium contortisiliquum (Vell.) Morong,,Fabaceae,Enterolobium,contortisiliquum,,(Vell.) Morong,No determiner,01/01/1999,no,"Manzoni, C.S. Toneloto, E.F.S.",,1,10/05/1999,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070079,ESA,,,Species,FABACEAE Enterolobium contortisiliquum (Vell.) Morong,,Fabaceae,Enterolobium,contortisiliquum,,(Vell.) Morong,No determiner,10/22/1999,no,"Mantoani, A. Iba, S.K.",,1,10/05/1999,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070087,ESA,,,Species,FABACEAE ,,Fabaceae,Desmodium,incanum,,,"Lima, L.C.P.",07/01/1905,no,"Silva, E.A.","Marchese, F.",1,10/04/1999,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070088,ESA,,,Species,FABACEAE Caesalpinia echinata Lam.,,Fabaceae,Caesalpinia,echinata,,Lam.,No determiner,10/23/1999,no,"Silva, E.A.","Marchese, F.",2,10/04/1999,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070093,ESA,,,Species,FABACEAE Caesalpinia echinata Lam.,,Fabaceae,Caesalpinia,echinata,,Lam.,No determiner,10/04/1999,no,"Hiraoka, E.Y.",,2,10/04/1999,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070116,ESA,,,Species,FABACEAE Enterolobium contortisiliquum (Vell.) Morong,,Fabaceae,Enterolobium,contortisiliquum,,(Vell.) Morong,No determiner,,no,"Pereira, A.J.S.","Silveira, C.P.",1,10/05/1999,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070117,ESA,,,Species,FABACEAE Senna splendida (Vogel) H.S.Irwin & Barneby,,Fabaceae,Senna,splendida,,(Vogel) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Hoehne, W.",,,05/13/1947,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA070118,ESA,,,Species,FABACEAE Senna splendida (Vogel) H.S.Irwin & Barneby,,Fabaceae,Senna,splendida,,(Vogel) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Cesar, O.",,421,05/15/1985,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070119,ESA,,,Species,FABACEAE Senna splendida (Vogel) H.S.Irwin & Barneby,,Fabaceae,Senna,splendida,,(Vogel) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Garcia, F.C.P.",,25,04/03/1987,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070120,ESA,,,Species,FABACEAE Senna splendida (Vogel) H.S.Irwin & Barneby,,Fabaceae,Senna,splendida,,(Vogel) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,P.S.R.M.,,,02/05/1985,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070121,ESA,,,Species,FABACEAE Senna splendida (Vogel) H.S.Irwin & Barneby,,Fabaceae,Senna,splendida,,(Vogel) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Dedecca, D.M.",,,05/13/1949,,,Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
ESA,ESA070122,ESA,,,Species,FABACEAE Senna splendida (Vogel) H.S.Irwin & Barneby,,Fabaceae,Senna,splendida,,(Vogel) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Leitão Filho, H.F.",,1187,05/20/1971,,,Brasil,São Paulo,Jundiaí,,,,METRO,,,,,,,
ESA,ESA070123,ESA,,,Species,FABACEAE Senna splendida (Vogel) H.S.Irwin & Barneby,,Fabaceae,Senna,splendida,,(Vogel) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Kiehl, J.",,4137,11/29/1938,,,Brasil,São Paulo,Cascata,,,,METRO,,,,,,,
ESA,ESA070124,ESA,,,Species,FABACEAE Senna splendida (Vogel) H.S.Irwin & Barneby,,Fabaceae,Senna,splendida,,(Vogel) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Almeida, R.J.",,,09/03/1992,,,Brasil,São Paulo,Analândia,,,,METRO,,,,,,,
ESA,ESA070125,ESA,,,Species,FABACEAE Senna multijuga (L.C.Rich.) H.S.Irwin & Barneby,,Fabaceae,Senna,multijuga,,(L.C.Rich.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Garcia, R.J.F.",,214,10/14/1992,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA070126,ESA,,,Variety,FABACEAE Senna multijuga subsp. lindleyana (L.C.Rich.) H.S.Irwin & Barneby,,Fabaceae,Senna,multijuga,lindleyana,(L.C.Rich.) H.S.Irwin & Barneby,No determiner,01/01/1996,no,"Hoehne, W.",,,03/03/1942,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA070127,ESA,,,Species,FABACEAE Senna silvestris (Vell.) H.S.Irwin & Barneby,,Fabaceae,Senna,silvestris,,(Vell.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Assis, F.L.M.",,,01/19/1981,,,Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
ESA,ESA070128,ESA,,,Species,FABACEAE Senna silvestris (Vell.) H.S.Irwin & Barneby,,Fabaceae,Senna,silvestris,,(Vell.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Cesar, O.",,733,01/17/1986,,,Brasil,São Paulo,Itirapina,,,,METRO,,,,,,,
ESA,ESA070129,ESA,,,Species,FABACEAE Senna silvestris (Vell.) H.S.Irwin & Barneby,,Fabaceae,Senna,silvestris,,(Vell.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Hoehne, W.",,,02/23/1950,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA070130,ESA,,,Species,FABACEAE Senna silvestris (Vell.) H.S.Irwin & Barneby,,Fabaceae,Senna,silvestris,,(Vell.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Hoehne, W.",,,01/10/1945,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA070131,ESA,,,Genus,FABACEAE ,,Fabaceae,Senna,,,,No determiner,,no,"Assis, F.L.M.",,,01/19/1981,,,Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
ESA,ESA070132,ESA,,,Species,FABACEAE Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby,,Fabaceae,Senna,macranthera,,(DC. ex Collad.) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Hoehne, W.",,,02/23/1950,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA070133,ESA,,,Species,FABACEAE Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby,,Fabaceae,Senna,macranthera,,(DC. ex Collad.) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,,,,11/01/1952,,,Brasil,São Paulo,São José do Rio Pardo,,,,METRO,,,,,,,
ESA,ESA070134,ESA,,,Species,FABACEAE Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby,,Fabaceae,Senna,macranthera,,(DC. ex Collad.) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Hoehne, F.C.",,,02/23/1932,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA070135,ESA,,,Species,FABACEAE Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby,,Fabaceae,Senna,macranthera,,(DC. ex Collad.) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Scaranani, H.J.",,,03/21/1950,,,Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
ESA,ESA070136,ESA,,,Species,FABACEAE Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby,,Fabaceae,Senna,macranthera,,(DC. ex Collad.) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Garcia, F.C.P.",,8,03/21/1986,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070137,ESA,,,Species,FABACEAE Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby,,Fabaceae,Senna,macranthera,,(DC. ex Collad.) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Garcia, F.C.P.",,17,08/08/1986,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070138,ESA,,,Species,FABACEAE Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby,,Fabaceae,Senna,macranthera,,(DC. ex Collad.) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Garcia, F.C.P.",,6,01/08/1986,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070140,ESA,,,Species,FABACEAE Senna tropica (Vell.) H.S.Irwin & Barneby,,Fabaceae,Senna,tropica,,(Vell.) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Hoehne, W.",,,08/02/1949,,,Brasil,São Paulo,Paraibuna,,,,METRO,,,,,,,
ESA,ESA070141,ESA,,,Species,FABACEAE Senna tropica (Vell.) H.S.Irwin & Barneby,,Fabaceae,Senna,tropica,,(Vell.) H.S.Irwin & Barneby,"Romão, G.O.",--/--/1999,no,"Dedecca, D.M.",,,11/06/1956,,,Brasil,São Paulo,Caraguatatuba,,,,METRO,,,,,,,
ESA,ESA070142,ESA,,,Species,FABACEAE Senna velutina (Vogel) Irwin & Barneby,,Fabaceae,Senna,velutina,,(Vogel) Irwin & Barneby,"Romão, G.O.",01/01/1999,no,"Cesar, O.",,441,05/15/1985,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070143,ESA,,,Species,FABACEAE Senna velutina (Vogel) Irwin & Barneby,,Fabaceae,Senna,velutina,,(Vogel) Irwin & Barneby,"Romão, G.O.",01/01/1999,no,"Garcia, F.C.P.",,21,03/03/1987,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070144,ESA,,,Species,FABACEAE Senna velutina (Vogel) Irwin & Barneby,,Fabaceae,Senna,velutina,,(Vogel) Irwin & Barneby,"Romão, G.O.",01/01/1999,no,"Garcia, F.C.P.",,18,08/08/1986,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070145,ESA,,,Species,FABACEAE Senna spectabilis (DC.) H.S.Irwin & Barneby,,Fabaceae,Senna,spectabilis,,(DC.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Garcia, F.C.P.",,9,03/21/1986,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070146,ESA,,,Species,FABACEAE Senna spectabilis (DC.) H.S.Irwin & Barneby,,Fabaceae,Senna,spectabilis,,(DC.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Leitão Filho, H.F.",,1117,,,,Brasil,São Paulo,,,,,METRO,,,,,,,
ESA,ESA070147,ESA,,,Species,FABACEAE Senna spectabilis (DC.) H.S.Irwin & Barneby,,Fabaceae,Senna,spectabilis,,(DC.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Furlan, A.",,251,04/15/1985,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070148,ESA,,,Species,FABACEAE Senna spectabilis (DC.) H.S.Irwin & Barneby,,Fabaceae,Senna,spectabilis,,(DC.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Bernacci, L.C.",,79,02/17/1996,,,Brasil,São Paulo,Monte Alto,,,,METRO,,,,,,,
ESA,ESA070149,ESA,,,Species,FABACEAE Senna spectabilis (DC.) H.S.Irwin & Barneby,,Fabaceae,Senna,spectabilis,,(DC.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Souza, H.M.",,,08/01/1966,,,Brasil,São Paulo,Ubatuba,,,,METRO,,,,,,,
ESA,ESA070150,ESA,,,Species,FABACEAE Senna spectabilis (DC.) H.S.Irwin & Barneby,,Fabaceae,Senna,spectabilis,,(DC.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,Gregório Chris,,,03/22/1990,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA070151,ESA,,,Species,FABACEAE Senna spectabilis (DC.) H.S.Irwin & Barneby,,Fabaceae,Senna,spectabilis,,(DC.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Garcia, F.C.P.",,22,04/03/1987,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070152,ESA,,,Species,FABACEAE Senna obtusifolia (L.) H.S.Irwin & Barneby,,Fabaceae,Senna,obtusifolia,,(L.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Hoehne, W.",,,04/13/1954,,,Brasil,São Paulo,Limeira,,,,METRO,,,,,,,
ESA,ESA070172,ESA,,,Species,FABACEAE Senna occidentalis (L.) Link.,,Fabaceae,Senna,occidentalis,,(L.) Link.,No determiner,01/01/1999,no,"Kuhlmann, M.",,,07/28/1933,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA070173,ESA,,,Species,FABACEAE Senna occidentalis (L.) Link.,,Fabaceae,Senna,occidentalis,,(L.) Link.,No determiner,01/01/1999,no,"Campos, C.J.",,,03/31/1982,,,Brasil,São Paulo,Rubião Júnior,,,,METRO,,,,,,,
ESA,ESA070174,ESA,,,Species,FABACEAE Senna occidentalis (L.) Link.,,Fabaceae,Senna,occidentalis,,(L.) Link.,No determiner,01/01/1999,no,"Bicudo, L.R.H. et al.",,460,02/04/1986,,,Brasil,São Paulo,Botucatu,,,,METRO,,,,,,,
ESA,ESA070175,ESA,,,Species,FABACEAE Senna pilifera (Vog.) Irwin & Barneby,,Fabaceae,Senna,pilifera,,(Vog.) Irwin & Barneby,No determiner,01/01/1999,no,"Hoehne, W.",,,10/26/1951,,,Brasil,São Paulo,Jales,,,,METRO,,,,,,,
ESA,ESA070176,ESA,,,Species,FABACEAE Senna siamea (Lam.) H.S.Irwin & Barneby,,Fabaceae,Senna,siamea,,(Lam.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Assis, F.L.M.",,,01/19/1981,,,Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
ESA,ESA070177,ESA,,,Species,FABACEAE Senna polyphylla (Jacq.) H.S.Irwin & Barneby,,Fabaceae,Senna,polyphylla,,(Jacq.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Leitão Filho, H.F.",,4,08/22/1967,,,Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
ESA,ESA070178,ESA,,,Species,FABACEAE Senna polyphylla (Jacq.) H.S.Irwin & Barneby,,Fabaceae,Senna,polyphylla,,(Jacq.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Assis, P.F.",,,01/19/1981,,,Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
ESA,ESA070179,ESA,,,Species,FABACEAE Senna pentagonia (Mill.) H.S.Irwin & Barneby,,Fabaceae,Senna,pentagonia,,(Mill.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Viegas, A.P.",,8812,09/19/1947,,,Brasil,São Paulo,Pindamonhangaba,,,,METRO,,,,,,,
ESA,ESA070180,ESA,,,Species,FABACEAE Senna pentagonia (Mill.) H.S.Irwin & Barneby,,Fabaceae,Senna,pentagonia,,(Mill.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,A.G.G.,,55,01/01/1954,,,Brasil,São Paulo,São José dos Campos,,,,METRO,,,,,,,
ESA,ESA070181,ESA,,,Species,FABACEAE Senna pentagonia (Mill.) H.S.Irwin & Barneby,,Fabaceae,Senna,pentagonia,,(Mill.) H.S.Irwin & Barneby,No determiner,01/01/1999,no,"Hoehne, W.",,,03/31/1947,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA070182,ESA,,,Species,FABACEAE Cassia fistula L.,,Fabaceae,Cassia,fistula,,L.,No determiner,04/05/1987,no,"Garcia, F.C.P.",,1,04/05/1987,,,Brasil,São Paulo,Rio Claro,,,,METRO,,,,,,,
ESA,ESA070183,ESA,,,Species,FABACEAE Chamaecrista desvauxii (Collad.) Killip.,,Fabaceae,Chamaecrista,desvauxii,,(Collad.) Killip.,No determiner,08/24/1999,no,"Cesar, O. et al.",,798,04/16/1990,,,Brasil,São Paulo,Anhembi,,,,METRO,,,,,,,
ESA,ESA070184,ESA,,,Species,FABACEAE Cassia javanica L.,,Fabaceae,Cassia,javanica,,L.,No determiner,01/01/1999,no,"Ribeiro, J.E.L.S.",,279,02/08/1988,,,Brasil,São Paulo,Caraguatatuba,,,,METRO,,,,,,,
ESA,ESA070340,ESA,,,Genus,FABACEAE ,,Fabaceae,Clitoria,,,,No determiner,,no,"Santoro, J.",,6754,05/15/1942,,,Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
ESA,ESA070363,ESA,,,Species,FABACEAE Crotalaria paulina Schrank,,Fabaceae,Crotalaria,paulina,,Schrank,No determiner,09/19/1947,no,"Santoro, J.",,,05/15/1942,,,Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
ESA,ESA070586,ESA,,,Species,FABACEAE Poincianella pluviosa (DC.) L.P. Queiroz,,Fabaceae,Poincianella,pluviosa,,(DC.) L.P. Queiroz,"Souza, V.C.",02/24/2012,no,"Simoni, F.A.","Pereira, W.C.",1,11/08/2000,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070843,ESA,,,Genus,FABACEAE ,,Fabaceae,Cojoba,,,,No determiner,,no,"Bessa, M.M.A. et al.",,23,01/30/1998,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070850,ESA,,,Species,FABACEAE Caesalpinia pulcherrima (L.) Sw.,,Fabaceae,Caesalpinia,pulcherrima,,(L.) Sw.,No determiner,02/01/1998,no,"Bessa, M.M.A. et al.",,16,01/30/1998,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070852,ESA,,,Species,FABACEAE Delonix regia (Bojer ex Hook.) Raf.,,Fabaceae,Delonix,regia,,(Bojer ex Hook.) Raf.,No determiner,02/01/1998,no,"Bessa, M.M.A. et al.",,14,01/30/1998,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070854,ESA,,,Species,FABACEAE Cassia fistula L.,,Fabaceae,Cassia,fistula,,L.,No determiner,02/01/1998,no,"Bessa, M.M.A. et al.",,12,01/29/1998,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070861,ESA,,,Species,FABACEAE ,,Fabaceae,Holocalyx,balansae,,,No determiner,02/01/1998,no,"Bessa, M.M.A. et al.",,5,01/29/1998,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070862,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,scleroxylon,,,No determiner,02/01/1998,no,"Bessa, M.M.A. et al.",,4,01/29/1998,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA070864,ESA,,,Species,FABACEAE Caesalpinia gardneriana Benth.,,Fabaceae,Caesalpinia,gardneriana,,Benth.,No determiner,02/01/1998,no,"Bessa, M.M.A.","Cortez, R.B.",1,01/29/1998,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA071089,ESA,,,Species,FABACEAE Crotalaria incana L.,,Fabaceae,Crotalaria,incana,,L.,No determiner,,no,"Hatschbach, G.","Zelma, F.J.",49081,03/15/1985,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA071137,ESA,,,Species,FABACEAE ,,Fabaceae,Clitoria,ternata,,,No determiner,,no,"Santoro, J.",,,05/15/1942,,,Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
ESA,ESA071349,ESA,,,Variety,FABACEAE hymenaea altissima subsp. altissima Ducke,,Fabaceae,hymenaea,altissima,altissima,Ducke,"Pinto, R.B.",04/29/2016,no,"Hoehne, W.",,,12/04/1931,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA071350,ESA,,,Species,FABACEAE Senna splendida (Vogel) H.S.Irwin & Barneby,,Fabaceae,Senna,splendida,,(Vogel) H.S.Irwin & Barneby,No determiner,,no,"Luederwalt, H.",,,04/05/1910,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA071364,ESA,,,Species,FABACEAE Copaifera langsdorffii Desf.,,Fabaceae,Copaifera,langsdorffii,,Desf.,No determiner,,no,"Mello, M.R.F. Chiea, S.A.C.",,211,02/12/1980,,,Brasil,São Paulo,Mogi Guaçu,,,,METRO,,,,,,,
ESA,ESA071537,ESA,,,Species,FABACEAE Senna splendida (Vogel) H.S.Irwin & Barneby,,Fabaceae,Senna,splendida,,(Vogel) H.S.Irwin & Barneby,"Gibau, A.",09/23/2018,no,"Barreto, K.D. et al.",,530,05/25/1993,,,Brasil,São Paulo,Charqueada,,,,METRO,,,,,,,
ESA,ESA071552,ESA,,,Species,FABACEAE ,,Fabaceae,Chamaecrista,ensiformis,,,No determiner,,no,"Muniz, C.F.S.",,311,03/11/1981,,,Brasil,São Paulo,Teodoro Sampaio,,,,METRO,,,,,,,
ESA,ESA071665,ESA,,,Species,FABACEAE Bauhinia forficata Link.,,Fabaceae,Bauhinia,forficata,,Link.,No determiner,,no,"Fonseca, R.C.B.",,26,12/07/1995,,,Brasil,São Paulo,Botucatu,,,,METRO,,,,,,,
ESA,ESA071675,ESA,,,Species,FABACEAE Senna multijuga (L.C.Rich.) H.S.Irwin & Barneby,,Fabaceae,Senna,multijuga,,(L.C.Rich.) H.S.Irwin & Barneby,No determiner,,no,"Fonseca, R.C.F.",,28,12/07/1995,,,Brasil,São Paulo,Botucatu,,,,METRO,,,,,,,
ESA,ESA071680,ESA,,,Species,FABACEAE Bauhinia forficata Link.,,Fabaceae,Bauhinia,forficata,,Link.,No determiner,,no,"Fonseca, R.C.B.",,34,01/24/1996,,,Brasil,São Paulo,Botucatu,,,,METRO,,,,,,,
ESA,ESA071870,ESA,,,Species,FABACEAE Machaerium amplum Benth.,,Fabaceae,Machaerium,amplum,,Benth.,No determiner,06/01/2000,no,"Forster, W.","Rodrigues, R.R.,Souza, V.C.,Tamashiro, J.Y.,Peroni, N.,Liesenfeld, M.V.A.,Micheletto, F.,San Martin-Gajardo, I.,Batista, F.R.Q.",282,04/22/2000,,Liana;frutos imaturos verdes;3m,Brasil,São Paulo,São Sebastião,Praia Barra do Una / Boracéia. Estrada de acesso da Fazenda Águas do Bento. 30 m.s.m. Borda de Mata de restinga na beira de Estrada/aterro,30,30,METRO,"23º 25' 48"" S",,"45º 27' 36"" W",,,,
ESA,ESA071960,ESA,,,Species,FABACEAE Calliandra parvifolia (Hook & Arnott) Spegazzini,,Fabaceae,Calliandra,parvifolia,,(Hook & Arnott) Spegazzini,No determiner,09/01/2001,no,"Gehrt, A.",,,08/24/1941,,,Brasil,São Paulo,Catanduva,,,,METRO,,,,,,,
ESA,ESA071961,ESA,,,Species,FABACEAE Calliandra brevipes Benth.,,Fabaceae,Calliandra,brevipes,,Benth.,No determiner,,no,"Silva, J.M.",,254,02/21/1974,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
